node_id,degree,betweenness,closeness,eigenvector,composite,lat,lon,frequency
54,0.004819277108433735,0.05183051044758745,0.0388624847347028,1.8989378056881138e-10,0.09037334451678268,22.89050625651564,113.56528075504936,0
55,0.0072289156626506035,0.3482800768290553,0.03286499588631192,1.1598367170248237e-09,0.5401726032327566,23.17324619044213,112.69578220189082,0
56,0.004819277108433735,0.0,0.036199545407276455,5.7694677247911395e-11,0.010689643817627333,22.7142428818576,113.69373608222904,0
57,0.004819277108433735,0.24312903789069318,0.02023581500439254,3.18213561626012e-09,0.37586302074186284,23.13221587091068,112.27471952665732,0
58,0.004819277108433735,0.289311134577417,0.0411833305164546,7.15002409938021e-10,0.45248376797720946,22.90671161776195,113.40245020390935,0
59,0.004819277108433735,0.11712938711367207,0.03231207850269,4.4765438741019057e-10,0.18776575397337908,23.077273601569537,113.5432029039267,0
60,0.004819277108433735,0.31304347826086953,0.026734073016405412,3.610659939797325e-06,0.4842284656688511,23.10430838853644,112.55071185436972,0
61,0.0072289156626506035,0.06400691794091483,0.028160989280864464,2.2042082396083583e-09,0.10613014794082416,23.053096932966305,113.30125007151028,0
62,0.004819277108433735,0.32736162039462197,0.029058939377419178,1.6091459551040608e-08,0.5067216902747945,23.14376397602876,112.57615785353664,0
63,0.004819277108433735,0.2465514230836389,0.020533028853185635,9.395185360054125e-09,0.381161291625642,23.138281479131777,112.28026716170764,0
64,0.012048192771084338,0.13852511495256387,0.015217506703477242,1.2394769859942731e-05,0.21654835238874662,23.15373892235365,111.72074209668534,0
65,0.004819277108433735,0.009488998090360046,0.029718701269285382,2.622081202701423e-08,0.02316925708719594,23.07429514413692,113.47274724639712,0
66,0.00963855421686747,0.050024445608521,0.029833028856370535,9.682555738222712e-11,0.0858215745844881,23.09420957558594,112.95877834454684,0
67,0.004819277108433735,0.12132006286013619,0.014825583037702155,1.6109543507013538e-06,0.18885187845124002,23.15339417613296,111.70172453606534,0
68,0.004819277108433735,0.028426750480181593,0.012040004644644135,0.07932961372017701,0.05225622025358411,23.46383543409204,111.2678971961018,0
69,0.00963855421686747,0.026970130348862614,0.023830790198539852,3.4597497416144095e-11,0.048920216407680885,23.05871024966067,113.41576865246547,0
70,0.004819277108433735,0.03039423394059329,0.02866375887817957,2.4324940335341265e-08,0.05466450132786019,23.161222308090043,112.85631309491036,0
71,0.00963855421686747,0.06298818462254815,0.02990030834818979,0.000241585978386615,0.10558780732110667,23.138134627052068,113.22174574936368,0
72,0.004819277108433735,0.3437751004016064,0.032276553993577574,4.2630317628880793e-10,0.532674094583111,23.172951586995893,112.65560943709558,0
73,0.004819277108433735,0.0,0.02381422090238234,0.00025376595167018914,0.0069597224576945895,23.09474601971001,112.39467457297155,0
74,0.004819277108433735,0.3410977242302543,0.03170392151760389,2.1206586394776542e-10,0.5284262669138712,23.17025089206855,112.64109362009408,0
75,0.00963855421686747,0.6220063599232448,0.04210732901897519,1.8076700471205066e-09,0.960002281308433,22.87844375306956,113.29837612066544,0
76,0.0072289156626506035,0.001511359447451642,0.02897290557974178,6.734443020919662e-11,0.011267439260060444,23.1033062599634,112.95372448112728,0
77,0.004819277108433735,0.33839706652697743,0.031146532172947626,2.6073316532492965e-10,0.5241476211175251,23.16816755823885,112.6300000857674,0
78,0.004819277108433735,0.2396833711658227,0.019945146724618668,1.0780718502964232e-09,0.3705313000589042,23.123619014459216,112.25827224987594,0
79,0.0072289156626506035,0.0001862522553984052,0.015200622750627495,1.1145049392720175e-05,0.005084032807920542,23.131292084223507,111.96334913617795,0
80,0.004819277108433735,0.10867819102496944,0.014266709658586443,3.2674244194764404e-06,0.16944393816820352,23.15768137047132,111.66677439523428,0
81,0.0072289156626506035,0.1540073336825563,0.015618834830105144,8.662353878541877e-06,0.23930187801799632,23.10021272139761,111.97681952708083,0
82,0.012048192771084338,0.04705973653066371,0.028290861684623955,0.0014860596561471454,0.08141287065776914,23.23778263928798,113.1753469455684,0
83,0.004819277108433735,0.12381471596069109,0.03845884144794768,1.6859475621861514e-10,0.1997998261593632,22.97622382607332,113.52571403338308,0
84,0.004819277108433735,0.0,0.01557798811985358,1.988005691000848e-06,0.004449554285727221,23.09011972580622,111.9862492417422,0
85,0.004819277108433735,8.148536173680228e-05,0.02903430619908285,9.169550439955963e-05,0.00865189109805422,23.152699047435853,113.21217770417708,0
86,0.0072289156626506035,0.002328153192480065,0.012471087737179259,0.31460304014929347,0.029790205787469725,23.22723869656781,111.52809333365448,0
