node_id,lat,lon,type,frequency,ship_count
962,23.091709704806,112.09672985541224,turn_point,14,14
963,23.09464187033497,113.68212330599997,turn_point,14,2
964,23.134732528247167,112.57322682420924,turn_point,14,13
980,23.05063481430963,113.32830491063352,turn_point,13,6
998,23.09125282060286,112.09471345905357,turn_point,13,13
1001,23.092489023847914,113.42601184007589,merge_point,13,2
1002,23.09839558637316,113.59674884049358,turn_point,13,1
1005,23.154173307828817,112.88322160130276,turn_point,13,13
1012,23.04259100714594,112.9888891572696,waypoint,12,12
1018,23.027962958229125,113.51383908157533,turn_point,12,2
1026,23.04917786852919,113.25219270425956,turn_point,12,12
1038,23.053291806216432,113.29831049289936,turn_point,12,11
1056,23.07623382977974,113.46778780345198,turn_point,12,11
1059,23.087646331292166,112.1287490742907,turn_point,12,12
1060,23.090545521230705,113.41226430041569,merge_point,12,2
1062,23.09253882080408,113.58521777122502,turn_point,12,2
1063,23.09461180763409,112.10015421864638,turn_point,12,1
1064,23.09578788022043,113.59070025430144,turn_point,12,12
1066,23.1186002193872,112.94033680230922,turn_point,12,2
1067,23.13731900074653,113.17506867741436,turn_point,12,1
1071,23.150166676479085,113.67859259818128,turn_point,12,1
1080,23.15928929576192,112.28439623701678,turn_point,12,2
1086,22.977760805849883,113.12130371405092,turn_point,11,11
1104,23.04874072036486,113.33535113093198,turn_point,11,11
1114,23.05411588880527,113.29380956367277,turn_point,11,2
1121,23.06550139588544,113.48124658999724,turn_point,11,2
1130,23.07534502091876,112.04319638379798,turn_point,11,10
1133,23.076985171202345,112.39586800759172,turn_point,11,2
1135,23.084727558604303,113.39734962557992,turn_point,11,3
1138,23.0913061850414,112.10126456788858,turn_point,11,10
1141,23.10023227883333,112.95619085838872,turn_point,11,11
1143,23.13169609866218,112.5717178396735,turn_point,11,11
1144,23.13382822523833,113.749110893065,turn_point,11,1
1145,23.143264660001524,112.7956651589042,merge_point,11,11
1160,22.997243066988776,113.1620841800571,turn_point,10,2
1175,23.049788894636443,113.33276468789455,turn_point,10,10
1188,23.05672597767272,112.97705715744304,turn_point,10,2
1194,23.069769984242097,113.48313928818308,turn_point,10,2
1196,23.07072264430804,113.4786192738256,turn_point,10,9
1203,23.077686070796293,113.46267301135042,turn_point,10,10
1204,23.078203528607663,113.45983241064788,merge_point,10,10
1205,23.080777564507784,113.38717747960618,turn_point,10,1
1206,23.08979828947087,113.57430331349242,turn_point,10,2
1212,23.093320848571945,113.68027276821331,turn_point,10,1
1221,23.145222382546528,112.79769080673302,turn_point,10,9
1222,23.1457040164122,112.7953970892892,turn_point,10,4
1224,23.147264934798947,112.79422466064028,turn_point,10,7
1237,23.168203475486443,112.61343109196484,turn_point,10,2
1239,23.25329115223859,113.17697197953603,turn_point,10,2
1240,23.380473853752093,110.90727596513943,turn_point,10,2
