node_id,cluster_id,lat,lon,type,frequency,ship_count,type_distribution,detailed_type,node_count,final_type
757,-1,23.069671864322714,112.97367761789592,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
758,-1,23.07181749362606,113.42727120460326,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
759,-1,23.072825437256256,113.25544249436808,waypoint,6,2,{'waypoint': 6},turn_point,1,turn_point
760,-1,23.072815466152576,113.47572405260195,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
761,-1,23.07322397667788,113.25474781409234,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
762,-1,23.073206136929247,113.47520640164224,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
763,-1,23.073774180312565,113.25469946591689,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
764,-1,23.074684553879912,113.47202223463329,waypoint,6,2,{'waypoint': 6},turn_point,1,turn_point
765,-1,23.07524310117934,112.03680133539525,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
766,-1,23.075278560238033,112.04271272381573,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
767,-1,23.075238323825022,113.432304470316,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
768,-1,23.07683642698805,112.39570137845452,waypoint,6,5,"{'waypoint': 5, 'stop_point': 1}",turn_point,1,turn_point
769,-1,23.078863746876834,112.96906194478777,waypoint,6,2,{'waypoint': 6},turn_point,1,turn_point
770,-1,23.078768483671766,113.25025882586793,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
771,-1,23.078758096714818,113.43976266913226,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
772,-1,23.079247176277974,112.96972586371152,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
773,-1,23.07928525367919,113.45031906688662,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
774,-1,23.079661047746118,112.9693368583956,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
775,-1,23.079717083183358,113.44969523669295,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
776,-1,23.082718198553664,112.39292261920934,waypoint,6,1,{'waypoint': 6},merge_point,1,merge_point
777,-1,23.082688035901025,113.63300523142489,waypoint,6,2,{'waypoint': 6},turn_point,1,turn_point
778,-1,23.08575172589221,112.12018082076885,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
779,-1,23.08859432066417,112.53369370823819,waypoint,6,2,{'waypoint': 6},turn_point,1,turn_point
780,-1,23.089585345791598,112.39386193099699,waypoint,6,2,{'waypoint': 6},turn_point,1,turn_point
781,-1,23.091373241540804,113.57569933669204,stop_point,6,1,"{'waypoint': 2, 'stop_point': 4}",turn_point,1,turn_point
782,-1,23.09147476507487,113.58274984974823,waypoint,6,1,{'waypoint': 6},turn_point,1,turn_point
783,-1,23.095846985366858,113.59058702196374,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
784,-1,23.097295027121675,113.24265545788244,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
785,-1,23.098156597112045,113.24246158004838,waypoint,6,2,{'waypoint': 6},turn_point,1,turn_point
786,-1,23.100302885049498,112.95616910806591,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
787,-1,23.10103135850183,112.95373753000469,stop_point,6,1,"{'waypoint': 2, 'stop_point': 3, 'turn_point': 1}",turn_point,1,turn_point
788,-1,23.103501021199037,113.60028741447957,waypoint,6,1,{'waypoint': 6},turn_point,1,turn_point
789,-1,23.10418893954008,113.59973599898774,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
790,-1,23.10623855630696,113.23626146148035,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
791,-1,23.107224090745138,113.61769809571935,waypoint,6,2,"{'waypoint': 3, 'turn_point': 1, 'stop_point': 2}",turn_point,1,turn_point
792,-1,23.107196271469135,113.63536854402393,stop_point,6,2,"{'waypoint': 1, 'turn_point': 2, 'stop_point': 3}",turn_point,1,turn_point
793,-1,23.10710298532608,113.63598887370563,stop_point,6,1,"{'stop_point': 4, 'waypoint': 2}",turn_point,1,turn_point
794,-1,23.10766530066756,113.36129998906905,stop_point,6,1,"{'turn_point': 2, 'waypoint': 1, 'stop_point': 3}",turn_point,1,turn_point
795,-1,23.107730498810728,113.62022179627103,waypoint,6,2,"{'turn_point': 1, 'waypoint': 3, 'stop_point': 2}",turn_point,1,turn_point
796,-1,23.107644475833183,113.63523019544171,stop_point,6,1,"{'turn_point': 2, 'stop_point': 4}",turn_point,1,turn_point
797,-1,23.107856301129118,113.63631159565914,stop_point,6,2,"{'waypoint': 1, 'stop_point': 5}",turn_point,1,turn_point
798,-1,23.10864378450826,113.30276750283723,waypoint,6,3,{'waypoint': 6},turn_point,1,turn_point
799,-1,23.11006323119757,113.28777722422791,waypoint,6,2,{'waypoint': 6},turn_point,1,turn_point
800,-1,23.111878585695305,113.33226723914832,turn_point,6,3,{'turn_point': 6},merge_point,1,merge_point
801,-1,23.11252784809284,113.22615137462148,waypoint,6,2,{'waypoint': 6},turn_point,1,turn_point
802,-1,23.112629227711796,113.22568651038468,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
803,-1,23.114793256674556,113.22327959638055,waypoint,6,6,"{'waypoint': 5, 'stop_point': 1}",turn_point,1,turn_point
804,-1,23.114987746420265,113.2741688313703,waypoint,6,1,"{'waypoint': 5, 'turn_point': 1}",turn_point,1,turn_point
805,-1,23.11477566940347,113.27475952113548,waypoint,6,4,"{'waypoint': 3, 'turn_point': 3}",turn_point,1,turn_point
806,-1,23.116288706432993,113.26585218684814,waypoint,6,3,"{'waypoint': 3, 'turn_point': 3}",turn_point,1,turn_point
807,-1,23.119167216332716,113.6642734976968,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
808,-1,23.119668370492686,112.93914820998334,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
809,-1,23.120080338034576,112.93977849417078,waypoint,6,2,{'waypoint': 6},turn_point,1,turn_point
810,-1,23.122286236497075,112.93778484588647,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
811,-1,23.126781457772594,113.22001045516629,waypoint,6,2,{'waypoint': 6},turn_point,1,turn_point
812,-1,23.12769821779011,112.93126772369628,waypoint,6,5,{'waypoint': 6},turn_point,1,turn_point
813,-1,23.131258230689216,112.57027092392718,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
814,-1,23.135313620201572,112.27819795534519,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
815,-1,23.13616647975985,112.27889411651199,waypoint,6,2,{'waypoint': 6},turn_point,1,turn_point
816,-1,23.138822051749226,112.90172748002674,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
817,-1,23.14017772603753,112.89996917941781,waypoint,6,2,{'waypoint': 6},turn_point,1,turn_point
818,-1,23.140113429145725,112.90179185186867,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
819,-1,23.140797982561924,112.9002524069352,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
820,-1,23.140686288781172,112.90070561658092,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
821,-1,23.142215961880847,112.89821485124314,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
822,-1,23.14279352185031,112.89731750816516,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
823,-1,23.14320242566348,112.57582425904151,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
824,-1,23.143220674782643,112.57623240739201,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
825,-1,23.14425417237514,112.79777625448388,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
826,-1,23.14416913711736,112.79856154712161,waypoint,6,2,{'waypoint': 6},turn_point,1,turn_point
827,-1,23.14567592095243,112.79636111669213,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
828,-1,23.146775649966703,112.79521830272729,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
829,-1,23.150676157292494,112.88831679603892,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
830,-1,23.153866723985075,113.21169225765271,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
831,-1,23.15676840461421,112.786151561045,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
832,-1,23.157272979880815,112.81881501831379,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
833,-1,23.157731061588365,112.82028966085488,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
834,-1,23.157825840219584,112.82072668543357,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
835,-1,23.158082681545437,112.8407242671118,waypoint,6,2,{'waypoint': 6},turn_point,1,turn_point
836,-1,23.158325676824568,111.67108893778519,waypoint,6,2,{'waypoint': 6},merge_point,1,merge_point
837,-1,23.158345164795218,112.82283967432227,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
838,-1,23.15871133162933,112.8231541184415,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
839,-1,23.160396777634332,111.68792722939278,waypoint,6,2,{'waypoint': 6},turn_point,1,turn_point
840,-1,23.165247445965274,112.81735373910516,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
841,-1,23.169215662042795,113.21253624147002,waypoint,6,2,{'waypoint': 6},merge_point,1,merge_point
842,-1,23.170658501303354,113.21221834385983,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
843,-1,23.237684456460517,113.1756280627685,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
844,-1,23.24492068430554,111.56572450055694,waypoint,6,2,{'waypoint': 6},turn_point,1,turn_point
845,-1,23.24660246255116,111.56918835930912,waypoint,6,2,{'waypoint': 6},turn_point,1,turn_point
846,-1,23.25375878615284,111.57401534600027,waypoint,6,1,{'waypoint': 6},turn_point,1,turn_point
847,-1,23.255473546849164,111.57347411603182,waypoint,6,2,{'waypoint': 6},turn_point,1,turn_point
848,-1,23.30717184882546,113.15061433176159,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
849,-1,23.314469961637805,113.1497583784873,waypoint,6,2,{'waypoint': 6},turn_point,1,turn_point
850,-1,23.324915615407356,113.15195975188126,waypoint,6,2,"{'turn_point': 1, 'stop_point': 1, 'waypoint': 4}",merge_point,1,merge_point
851,-1,23.471342210283836,111.33131734561589,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
852,-1,23.50728838871559,112.91515974419684,waypoint,6,6,{'waypoint': 6},turn_point,1,turn_point
853,-1,23.594800425754983,112.94885417956603,stop_point,6,6,"{'waypoint': 1, 'turn_point': 1, 'stop_point': 4}",turn_point,1,turn_point
854,-1,23.76045149258648,113.21843788740217,waypoint,6,3,{'waypoint': 6},turn_point,1,turn_point
855,-1,22.975773937986723,113.10735326984829,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
856,-1,22.976260870195457,113.10463310753002,waypoint,5,5,"{'waypoint': 4, 'stop_point': 1}",turn_point,1,turn_point
857,-1,22.9762025305428,113.10680217574784,waypoint,5,5,{'waypoint': 5},merge_point,1,merge_point
858,-1,22.9762804089506,113.11029627286989,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
859,-1,22.979246175430877,113.12575917053667,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
860,-1,22.987206531336767,113.07968430247256,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
861,-1,22.987252894640335,113.08010822705042,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
862,-1,22.987987288315274,113.13881454545725,waypoint,5,2,{'waypoint': 5},turn_point,1,turn_point
863,-1,22.98836535757225,113.07887818671789,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
864,-1,22.99018978796938,113.16011850089214,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
865,-1,22.991206770827795,113.07766026728515,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
866,-1,23.00032367771201,113.07371677599238,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
867,-1,23.000174104041168,113.25127272661439,waypoint,5,4,{'waypoint': 5},turn_point,1,turn_point
868,-1,23.001804818840107,113.24655756841165,waypoint,5,2,{'waypoint': 5},turn_point,1,turn_point
869,-1,23.004297033709896,113.06553003050456,waypoint,5,2,{'waypoint': 5},turn_point,1,turn_point
870,-1,23.011820597732633,113.16523998091148,waypoint,5,4,{'waypoint': 5},turn_point,1,turn_point
871,-1,23.01329010965447,113.03680250533132,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
872,-1,23.01368579082717,113.03666859175637,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
873,-1,23.016318906438492,113.2083087758592,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
874,-1,23.01918992590486,113.18020291042804,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
875,-1,23.02472162041799,113.21430804847338,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
876,-1,23.024605265438062,113.2152168293683,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
877,-1,23.02729039505811,113.51465269535265,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
878,-1,23.028671817396862,113.26524689302744,waypoint,5,3,"{'waypoint': 3, 'stop_point': 2}",merge_point,1,merge_point
879,-1,23.029267900803966,112.9903526572352,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
880,-1,23.029767192009416,112.98570535191602,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
881,-1,23.029747070788556,113.26153395305502,waypoint,5,2,{'waypoint': 5},turn_point,1,turn_point
882,-1,23.029724164662483,113.38806643262038,waypoint,5,2,{'waypoint': 5},turn_point,1,turn_point
883,-1,23.02984079914136,113.39132795116902,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
884,-1,23.029835703008224,113.39179548474472,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
885,-1,23.02990585794864,113.39224041342527,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
886,-1,23.03017325242484,113.39030098521036,waypoint,5,5,{'waypoint': 5},merge_point,1,merge_point
887,-1,23.030690899618314,113.38835465018592,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
888,-1,23.03068518177296,113.39167881300827,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
889,-1,23.030792976065726,113.39321074109735,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
890,-1,23.03124690316664,112.98504980639758,waypoint,5,2,{'waypoint': 5},turn_point,1,turn_point
891,-1,23.03108818814704,113.39325330673111,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
892,-1,23.032842065152092,112.98193227967454,waypoint,5,4,"{'waypoint': 4, 'stop_point': 1}",turn_point,1,turn_point
893,-1,23.032684690234788,112.98234507957655,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
894,-1,23.03291178661653,112.99827260827297,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
895,-1,23.03329848179161,112.99920568004968,waypoint,5,4,{'waypoint': 5},turn_point,1,turn_point
896,-1,23.033742023197966,112.9991417122186,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
897,-1,23.03428876335615,113.37881330507214,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
898,-1,23.035778883290106,112.98085358557594,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
899,-1,23.035575285724125,113.37466815667733,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
900,-1,23.03671378367681,112.98039579015395,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
901,-1,23.03727430847575,113.35523665620265,waypoint,5,4,{'waypoint': 5},turn_point,1,turn_point
902,-1,23.038207102990214,113.40479052662837,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
903,-1,23.03876119427509,112.98083331464781,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
904,-1,23.03977482875751,113.24977000777771,waypoint,5,4,{'waypoint': 5},turn_point,1,turn_point
905,-1,23.039788218065134,113.34781512062682,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
906,-1,23.04039016839697,112.48014424892884,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
907,-1,23.04075044520999,113.21223824088638,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
908,-1,23.04464808717874,113.22272493154745,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
909,-1,23.0462858504131,113.23322519714841,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
910,-1,23.046306039442015,113.24527650425269,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
911,-1,23.04621113792951,113.41075487591517,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
912,-1,23.046753449516736,113.24836120228986,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
913,-1,23.047376214396127,113.41162098076536,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
914,-1,23.04765514785533,113.24931669326307,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
915,-1,23.049700121809696,113.41226968532123,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
916,-1,23.05069253000731,113.33083472908818,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
917,-1,23.051847198865453,113.30926069648736,waypoint,5,5,{'waypoint': 5},merge_point,1,merge_point
918,-1,23.05210162166744,113.32163981909746,waypoint,5,2,{'waypoint': 5},turn_point,1,turn_point
919,-1,23.05249399821571,113.3244852015724,waypoint,5,2,{'waypoint': 5},turn_point,1,turn_point
920,-1,23.052654262366723,113.32411344336342,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
921,-1,23.053691041805582,113.26222090104395,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
922,-1,23.053745444953865,113.29582874213506,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
923,-1,23.053706496685425,113.2971813465388,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
924,-1,23.05369639485372,113.30432503404627,turn_point,5,3,"{'turn_point': 2, 'waypoint': 2, 'stop_point': 1}",turn_point,1,turn_point
925,-1,23.0540787439044,113.26089603121765,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
926,-1,23.054214749178872,113.26279222956596,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
927,-1,23.054101804296057,113.2953271562769,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
928,-1,23.055762747683126,113.26867906478256,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
929,-1,23.056175765227312,113.26774663994502,waypoint,5,4,"{'turn_point': 1, 'waypoint': 3, 'stop_point': 1}",turn_point,1,turn_point
930,-1,23.056816170847576,113.26969931324057,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
931,-1,23.05773345351391,113.41536094587643,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
932,-1,23.058160321237974,113.41521792794822,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
933,-1,23.0591509394713,113.26920713194065,waypoint,5,4,"{'turn_point': 1, 'waypoint': 3, 'stop_point': 1}",turn_point,1,turn_point
934,-1,23.05928306221909,113.41622098022246,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
935,-1,23.0593613022857,113.41652744084085,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
936,-1,23.059646850510582,113.4159829950321,waypoint,5,2,{'waypoint': 5},turn_point,1,turn_point
937,-1,23.060243138678,113.2682681491971,waypoint,5,5,{'waypoint': 5},merge_point,1,merge_point
938,-1,23.06621275179571,112.97469871936042,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
939,-1,23.0681106831268,113.42272198931653,waypoint,5,5,{'waypoint': 5},merge_point,1,merge_point
940,-1,23.068875122029194,112.97300775959036,waypoint,5,2,{'waypoint': 5},turn_point,1,turn_point
941,-1,23.068740572570917,112.97376216692207,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
942,-1,23.070656256428244,113.42627252445818,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
943,-1,23.070732557816918,113.42660927299949,waypoint,5,5,{'waypoint': 5},turn_point,1,turn_point
944,-1,23.07061027327444,113.65053491449221,stop_point,5,1,"{'waypoint': 1, 'stop_point': 4}",turn_point,1,turn_point
