node_id,lat,lon,type,frequency,ship_count,type_distribution,detailed_type
22330,23.23400610797163,113.18448006341258,waypoint,1,1,{'waypoint': 1},waypoint
22331,23.23478592142141,111.53573527057216,waypoint,1,1,{'waypoint': 1},turn_point
22332,23.234545800595853,111.53647486255504,waypoint,1,1,{'waypoint': 1},turn_point
22333,23.234891508186006,111.5386643013214,waypoint,1,1,{'waypoint': 1},waypoint
22334,23.234605636282005,112.81439294150921,waypoint,1,1,{'waypoint': 1},turn_point
22335,23.23453418379441,113.06275883483447,waypoint,1,1,{'waypoint': 1},merge_point
22336,23.234731095874974,113.06818923953105,stop_point,1,1,{'stop_point': 1},turn_point
22337,23.23475594760529,113.17713175152528,waypoint,1,1,{'waypoint': 1},turn_point
22338,23.2351940810139,113.06061847515618,stop_point,1,1,{'stop_point': 1},merge_point
22339,23.23510848375914,113.06904187131528,waypoint,1,1,{'waypoint': 1},turn_point
22340,23.23580494507372,111.53844932624006,waypoint,1,1,{'waypoint': 1},turn_point
22341,23.235882608812553,111.5405757849825,waypoint,1,1,{'waypoint': 1},waypoint
22342,23.235797103766338,112.8164177447854,turn_point,1,1,{'turn_point': 1},merge_point
22343,23.23569231717682,113.06003441626927,waypoint,1,1,{'waypoint': 1},waypoint
22344,23.23572910093048,113.17686257143656,waypoint,1,1,{'waypoint': 1},turn_point
22345,23.236143252204002,111.54046031872979,waypoint,1,1,{'waypoint': 1},turn_point
22346,23.236704411971303,111.53954046529786,waypoint,1,1,{'waypoint': 1},turn_point
22347,23.236987438908194,111.54247243938106,waypoint,1,1,{'waypoint': 1},waypoint
22348,23.23669900415255,113.17522538395409,waypoint,1,1,{'waypoint': 1},turn_point
22349,23.237219473876053,111.5393818335399,waypoint,1,1,{'waypoint': 1},turn_point
22350,23.23734474172595,111.53993819914169,waypoint,1,1,{'waypoint': 1},turn_point
22351,23.237138551809288,113.17487698449825,waypoint,1,1,{'waypoint': 1},turn_point
22352,23.23708377895818,113.17564008286551,waypoint,1,1,{'waypoint': 1},turn_point
22353,23.23706162656612,113.18589258737336,waypoint,1,1,{'waypoint': 1},waypoint
22354,23.23713276787798,113.19049748372265,turn_point,1,1,{'turn_point': 1},turn_point
22355,23.23770707601733,111.53997178588641,waypoint,1,1,{'waypoint': 1},merge_point
22356,23.237703294112016,111.54230545012423,waypoint,1,1,{'waypoint': 1},turn_point
22357,23.237936086687554,111.54493487222724,waypoint,1,1,{'waypoint': 1},turn_point
22358,23.237519217214157,111.94330231846222,stop_point,1,1,{'stop_point': 1},stop_point
22359,23.238079156038555,111.54125601985697,waypoint,1,1,{'waypoint': 1},turn_point
22360,23.238097811731265,111.54275481520523,waypoint,1,1,{'waypoint': 1},turn_point
22361,23.23843833623222,111.54360625693919,waypoint,1,1,{'waypoint': 1},turn_point
22362,23.23838374085728,111.5442555847966,waypoint,1,1,{'waypoint': 1},turn_point
22363,23.238138600240386,111.54552388047696,waypoint,1,1,{'waypoint': 1},turn_point
22364,23.23849026225882,113.17324190880183,waypoint,1,1,{'waypoint': 1},turn_point
22365,23.23811131145517,113.17491489279324,waypoint,1,1,{'waypoint': 1},turn_point
22366,23.238980213350857,111.53973725883688,turn_point,1,1,{'turn_point': 1},turn_point
22367,23.238693645948153,111.54329615114804,waypoint,1,1,{'waypoint': 1},turn_point
22368,23.238533946056904,111.54643473442957,waypoint,1,1,{'waypoint': 1},turn_point
22369,23.23863407143292,111.54951721397953,waypoint,1,1,{'waypoint': 1},waypoint
22370,23.238931221174763,111.55008672379236,stop_point,1,1,{'stop_point': 1},waypoint
22371,23.238580649613635,113.17463404248144,waypoint,1,1,{'waypoint': 1},merge_point
22372,23.239180751869462,111.54420096245006,waypoint,1,1,{'waypoint': 1},turn_point
22373,23.239399785861636,111.54498886984229,waypoint,1,1,{'waypoint': 1},turn_point
22374,23.23928818868283,111.54722209863813,waypoint,1,1,{'waypoint': 1},turn_point
22375,23.239281532004444,111.54878736212615,waypoint,1,1,{'waypoint': 1},turn_point
22376,23.239167020002657,111.55281896955607,turn_point,1,1,{'turn_point': 1},turn_point
22377,23.239486771619617,113.16804604982619,waypoint,1,1,{'waypoint': 1},turn_point
22378,23.239437435169933,113.16894626403095,waypoint,1,1,{'waypoint': 1},turn_point
22379,23.239484551940848,113.17139978686635,waypoint,1,1,{'waypoint': 1},merge_point
22380,23.239870517568747,111.54639986349443,waypoint,1,1,{'waypoint': 1},turn_point
22381,23.239501776723397,111.55234680780167,stop_point,1,1,{'stop_point': 1},turn_point
22382,23.23968645282508,113.16824849774743,waypoint,1,1,{'waypoint': 1},turn_point
22383,23.239907766853634,113.16875305548844,waypoint,1,1,{'waypoint': 1},turn_point
22384,23.239754087920424,113.17362400142497,waypoint,1,1,{'waypoint': 1},turn_point
22385,23.239916060065994,113.19577977695948,waypoint,1,1,{'waypoint': 1},waypoint
22386,23.240291909546023,111.54503291403324,waypoint,1,1,{'waypoint': 1},merge_point
22387,23.24014226290799,111.54901485816151,waypoint,1,1,{'waypoint': 1},turn_point
22388,23.240417246789384,111.5517449724236,waypoint,1,1,{'waypoint': 1},turn_point
22389,23.240391759253463,112.815265736208,waypoint,1,1,{'waypoint': 1},turn_point
22390,23.2400994871847,113.07711884872667,waypoint,1,1,{'waypoint': 1},turn_point
22391,23.240421694881075,113.07781457267372,waypoint,1,1,{'waypoint': 1},turn_point
22392,23.240027700152645,113.16789165885062,waypoint,1,1,{'waypoint': 1},turn_point
22393,23.240487007801274,113.17585600837002,waypoint,1,1,{'waypoint': 1},merge_point
22394,23.240287606219113,113.18939401399643,waypoint,1,1,{'waypoint': 1},waypoint
22395,23.24078765701053,111.54829654216115,stop_point,1,1,{'stop_point': 1},turn_point
22396,23.240516881168098,111.54859545578756,waypoint,1,1,{'waypoint': 1},merge_point
22397,23.240852619053406,111.5515105478684,waypoint,1,1,{'waypoint': 1},turn_point
22398,23.240980687955528,113.16541621699005,waypoint,1,1,{'waypoint': 1},merge_point
22399,23.24061718971847,113.16589946989495,waypoint,1,1,{'waypoint': 1},turn_point
22400,23.240789089463632,113.16656335160724,waypoint,1,1,{'waypoint': 1},turn_point
22401,23.240623585749937,113.16822960359941,waypoint,1,1,{'waypoint': 1},turn_point
22402,23.240582739689575,113.17507724187124,waypoint,1,1,{'waypoint': 1},turn_point
22403,23.241331987325932,111.54705009054963,waypoint,1,1,{'waypoint': 1},turn_point
22404,23.24103537152737,111.54803731589548,turn_point,1,1,{'turn_point': 1},turn_point
22405,23.24132784963711,111.55189080781508,waypoint,1,1,{'waypoint': 1},turn_point
22406,23.241238094619693,111.55249936565885,waypoint,1,1,{'waypoint': 1},turn_point
22407,23.241026552076082,111.55591688634765,waypoint,1,1,{'waypoint': 1},turn_point
22408,23.241283710205643,111.5568218892911,waypoint,1,1,{'waypoint': 1},turn_point
22409,23.241246193844802,111.55754912746673,waypoint,1,1,{'waypoint': 1},waypoint
22410,23.241299289209326,112.81613861794777,waypoint,1,1,{'waypoint': 1},waypoint
22411,23.241041851912904,113.07932396808945,waypoint,1,1,{'waypoint': 1},turn_point
22412,23.241456836252343,113.16543284969426,waypoint,1,1,{'waypoint': 1},merge_point
22413,23.241454804864606,113.16579714306874,waypoint,1,1,{'waypoint': 1},merge_point
22414,23.241408583366102,113.17570586759797,waypoint,1,1,{'waypoint': 1},merge_point
22415,23.241417202833922,113.20356061294828,waypoint,1,1,{'waypoint': 1},waypoint
22416,23.241957804276254,111.55243909278727,turn_point,1,1,{'turn_point': 1},turn_point
22417,23.241847511286657,111.55609790803103,waypoint,1,1,{'waypoint': 1},turn_point
22418,23.241861815343018,111.55729458746099,waypoint,1,1,{'waypoint': 1},turn_point
22419,23.241583113364303,112.81540328532026,waypoint,1,1,{'waypoint': 1},turn_point
22420,23.24178699378551,113.07859309861679,stop_point,1,1,{'stop_point': 1},turn_point
22421,23.24161408401451,113.07963482151294,turn_point,1,1,{'turn_point': 1},turn_point
22422,23.241952056365673,113.16544152567702,waypoint,1,1,{'waypoint': 1},merge_point
22423,23.24180945146587,113.17565205715155,waypoint,1,1,{'waypoint': 1},merge_point
22424,23.24211666964913,111.54984771236005,stop_point,1,1,{'stop_point': 1},bifurcation_point
22425,23.242137941090824,111.55017301570456,waypoint,1,1,{'waypoint': 1},bifurcation_point
22426,23.242149802288026,111.55347977044522,waypoint,1,1,{'waypoint': 1},turn_point
22427,23.242145312585162,111.55932480460585,waypoint,1,1,{'waypoint': 1},turn_point
22428,23.24214042316722,113.1639426217265,waypoint,1,1,{'waypoint': 1},turn_point
22429,23.242205715644822,113.17633936978496,waypoint,1,1,{'waypoint': 1},merge_point
22430,23.242789377747798,112.81518845738944,waypoint,1,1,{'waypoint': 1},turn_point
22431,23.242907360704827,112.82024436360399,waypoint,1,1,{'waypoint': 1},waypoint
22432,23.242594239856157,113.08211629930616,stop_point,1,1,{'stop_point': 1},turn_point
22433,23.242840811623232,113.0826007487199,turn_point,1,1,{'turn_point': 1},turn_point
22434,23.243174409963416,112.81548216699186,stop_point,1,1,{'stop_point': 1},turn_point
22435,23.24326290435465,113.08746398594641,waypoint,1,1,{'waypoint': 1},turn_point
22436,23.24313585379779,113.16386276637675,waypoint,1,1,{'waypoint': 1},turn_point
22437,23.243076826442163,116.89486579011421,waypoint,1,1,{'waypoint': 1},waypoint
22438,23.243868918595645,113.08642887486317,waypoint,1,1,{'waypoint': 1},turn_point
22439,23.243854057642164,113.16328377997918,waypoint,1,1,{'waypoint': 1},turn_point
22440,23.244191767677176,111.56286787035044,waypoint,1,1,{'waypoint': 1},turn_point
22441,23.244459834630767,111.56439109683758,waypoint,1,1,{'waypoint': 1},turn_point
22442,23.244075244629414,113.08683453198063,waypoint,1,1,{'waypoint': 1},turn_point
22443,23.244055339369943,113.16412173971725,waypoint,1,1,{'waypoint': 1},turn_point
22444,23.244444986110086,113.17488864618835,waypoint,1,1,{'waypoint': 1},turn_point
22445,23.244367916183847,113.17617429411267,waypoint,1,1,{'waypoint': 1},waypoint
22446,23.24403637700756,113.17719306182525,waypoint,1,1,{'waypoint': 1},merge_point
22447,23.244645544546813,111.5633527889944,waypoint,1,1,{'waypoint': 1},turn_point
22448,23.244888397238892,111.56612958271941,waypoint,1,1,{'waypoint': 1},turn_point
22449,23.24494033886247,111.56651299235534,waypoint,1,1,{'waypoint': 1},turn_point
22450,23.244949709094143,112.81603642176661,waypoint,1,1,{'waypoint': 1},turn_point
22451,23.244621710185953,112.81718805578872,waypoint,1,1,{'waypoint': 1},waypoint
22452,23.244532455459744,113.08819160829097,waypoint,1,1,{'waypoint': 1},turn_point
22453,23.244553844378796,113.17767331458472,waypoint,1,1,{'waypoint': 1},merge_point
22454,23.24501172379706,111.56405805879636,waypoint,1,1,{'waypoint': 1},turn_point
22455,23.245261590330063,111.56465513148842,waypoint,1,1,{'waypoint': 1},turn_point
22456,23.24541608035036,111.5674023010728,waypoint,1,1,{'waypoint': 1},turn_point
22457,23.245409757778898,112.8158329498479,waypoint,1,1,{'waypoint': 1},turn_point
22458,23.245427272839947,112.81772234245777,waypoint,1,1,{'waypoint': 1},waypoint
22459,23.245148792236563,113.08859699248852,waypoint,1,1,{'waypoint': 1},turn_point
22460,23.245047689320018,113.16314612626194,waypoint,1,1,{'waypoint': 1},turn_point
22461,23.245388319964633,113.2140323470951,stop_point,1,1,{'stop_point': 1},turn_point
22462,23.24575133750296,111.56437876144476,waypoint,1,1,{'waypoint': 1},waypoint
22463,23.245512369511815,111.5676969652635,waypoint,1,1,{'waypoint': 1},turn_point
22464,23.245975415234092,112.81696081799181,waypoint,1,1,{'waypoint': 1},turn_point
22465,23.246024545601045,111.56534801689128,waypoint,1,1,{'waypoint': 1},waypoint
22466,23.24622173081988,111.56585596863725,waypoint,1,1,{'waypoint': 1},waypoint
22467,23.24624516543748,111.56737173511708,waypoint,1,1,{'waypoint': 1},turn_point
22468,23.246411443925574,111.56825426867357,waypoint,1,1,{'waypoint': 1},turn_point
22469,23.246356340612472,111.56879051814052,waypoint,1,1,{'waypoint': 1},turn_point
22470,23.246343735944087,113.1618857068136,waypoint,1,1,{'waypoint': 1},turn_point
22471,23.246750358763475,111.5664999079724,waypoint,1,1,{'waypoint': 1},waypoint
22472,23.246686395249917,113.10942954014035,waypoint,1,1,{'waypoint': 1},merge_point
22473,23.246799186929305,113.16222214225118,waypoint,1,1,{'waypoint': 1},turn_point
22474,23.24673837213324,113.18147284053865,waypoint,1,1,{'waypoint': 1},turn_point
22475,23.24685727841145,113.18252876809046,waypoint,1,1,{'waypoint': 1},turn_point
22476,23.246716705175864,113.19233514982086,waypoint,1,1,{'waypoint': 1},merge_point
22477,23.24715167028198,111.56681872968407,waypoint,1,1,{'waypoint': 1},waypoint
22478,23.247190302728633,111.57037348816911,waypoint,1,1,{'waypoint': 1},merge_point
22479,23.247328927414813,112.81849798893762,stop_point,1,1,{'stop_point': 1},waypoint
22480,23.247438383930877,113.10626525529784,waypoint,1,1,{'waypoint': 1},turn_point
22481,23.247684872253792,111.56817070918784,waypoint,1,1,{'waypoint': 1},waypoint
22482,23.24769803420441,111.56952009170959,waypoint,1,1,{'waypoint': 1},turn_point
22483,23.247913284915313,111.57038217482565,waypoint,1,1,{'waypoint': 1},merge_point
22484,23.24790324341079,112.81784462392127,waypoint,1,1,{'waypoint': 1},turn_point
22485,23.24779941595563,113.10565789368603,waypoint,1,1,{'waypoint': 1},turn_point
22486,23.247885636676855,113.11170122932924,waypoint,1,1,{'waypoint': 1},turn_point
22487,23.247554512757116,113.20292623535472,waypoint,1,1,{'waypoint': 1},turn_point
22488,23.247575006851747,113.20333571977542,waypoint,1,1,{'waypoint': 1},turn_point
22489,23.248165709879878,111.56965056504964,waypoint,1,1,{'waypoint': 1},merge_point
22490,23.248116752766556,111.57111225632133,waypoint,1,1,{'waypoint': 1},merge_point
22491,23.248267073251704,111.57289684909821,waypoint,1,1,{'waypoint': 1},turn_point
22492,23.248072968701113,111.57352636030397,waypoint,1,1,{'waypoint': 1},waypoint
22493,23.24834649225285,113.10559044745658,waypoint,1,1,{'waypoint': 1},turn_point
22494,23.248125931363084,113.11210456778883,waypoint,1,1,{'waypoint': 1},turn_point
22495,23.24866487309623,112.81873542110563,waypoint,1,1,{'waypoint': 1},turn_point
22496,23.24911073533089,111.5742996545092,stop_point,1,1,{'stop_point': 1},merge_point
22497,23.249476757438597,111.57472366604885,turn_point,1,1,{'turn_point': 1},merge_point
22498,23.249352096338033,112.81857956140186,waypoint,1,1,{'waypoint': 1},turn_point
22499,23.24909827954327,112.81954550752894,waypoint,1,1,{'waypoint': 1},turn_point
22500,23.249431151508823,113.09093369606612,waypoint,1,1,{'waypoint': 1},turn_point
22501,23.249943091270815,111.57292093787046,waypoint,1,1,{'waypoint': 1},turn_point
22502,23.249767019802697,112.81981812678688,waypoint,1,1,{'waypoint': 1},turn_point
22503,23.249633302713427,112.82010166291133,waypoint,1,1,{'waypoint': 1},waypoint
22504,23.249755673841264,113.09096891430515,waypoint,1,1,{'waypoint': 1},turn_point
22505,23.249915916784893,113.10281955931185,waypoint,1,1,{'waypoint': 1},turn_point
22506,23.249650512325616,113.10671091858481,waypoint,1,1,{'waypoint': 1},waypoint
22507,23.249923235639937,113.17646456620068,waypoint,1,1,{'waypoint': 1},turn_point
22508,23.25044676564378,113.09280758613376,waypoint,1,1,{'waypoint': 1},turn_point
22509,23.250302824057933,113.13677335144202,waypoint,1,1,{'waypoint': 1},waypoint
22510,23.250724395477,111.57322191407115,waypoint,1,1,{'waypoint': 1},turn_point
22511,23.25098830177217,111.57495173745946,stop_point,1,1,{'stop_point': 1},turn_point
22512,23.250720805775018,112.81964820123162,waypoint,1,1,{'waypoint': 1},turn_point
22513,23.250597590877135,112.82130099730307,waypoint,1,1,{'waypoint': 1},waypoint
22514,23.251328899361447,111.57181505757076,waypoint,1,1,{'waypoint': 1},turn_point
22515,23.251270031641496,111.5728717350936,waypoint,1,1,{'waypoint': 1},turn_point
22516,23.251181523982098,112.82006780102128,waypoint,1,1,{'waypoint': 1},turn_point
22517,23.251235489402198,112.82135876589936,waypoint,1,1,{'waypoint': 1},merge_point
22518,23.25136741915316,112.82168701770583,waypoint,1,1,{'waypoint': 1},turn_point
22519,23.2510654405283,113.15868294454603,waypoint,1,1,{'waypoint': 1},waypoint
22520,23.251975495898883,111.57264366560909,stop_point,1,1,{'stop_point': 1},turn_point
22521,23.251873138782756,111.57325689905599,waypoint,1,1,{'waypoint': 1},turn_point
22522,23.25181964353794,111.57570697232977,turn_point,1,1,{'turn_point': 1},turn_point
22523,23.251748026822575,112.82070719018867,stop_point,1,1,{'stop_point': 1},merge_point
22524,23.25181297899067,113.09282429654459,waypoint,1,1,{'waypoint': 1},turn_point
22525,23.251591506078285,113.09349093029022,waypoint,1,1,{'waypoint': 1},turn_point
22526,23.25191119637995,113.09717302266749,waypoint,1,1,{'waypoint': 1},turn_point
22527,23.25152769504144,113.0976507148641,waypoint,1,1,{'waypoint': 1},turn_point
22528,23.251852025149688,113.09818597479271,waypoint,1,1,{'waypoint': 1},turn_point
22529,23.251837260376085,113.1100775454205,waypoint,1,1,{'waypoint': 1},waypoint
22530,23.251976167006905,113.15639892066844,waypoint,1,1,{'waypoint': 1},waypoint
22531,23.25228653739203,111.57371455520173,waypoint,1,1,{'waypoint': 1},turn_point
22532,23.25227244824596,112.82273279761964,waypoint,1,1,{'waypoint': 1},waypoint
22533,23.25213758984792,112.82300004202065,waypoint,1,1,{'waypoint': 1},waypoint
22534,23.252431112926068,113.0939736291044,waypoint,1,1,{'waypoint': 1},turn_point
22535,23.25207903747004,113.0946864231304,waypoint,1,1,{'waypoint': 1},turn_point
22536,23.252417096878222,113.09635298216071,waypoint,1,1,{'waypoint': 1},merge_point
22537,23.252352893898486,113.0975975210253,waypoint,1,1,{'waypoint': 1},turn_point
22538,23.25230315020693,113.15210117809158,waypoint,1,1,{'waypoint': 1},waypoint
22539,23.252358504046544,113.17642943368509,waypoint,1,1,{'waypoint': 1},turn_point
22540,23.25212654481762,113.17710819902193,waypoint,1,1,{'waypoint': 1},turn_point
22541,23.25286028798554,111.5732069297536,waypoint,1,1,{'waypoint': 1},turn_point
22542,23.252857790167482,112.82332445973725,waypoint,1,1,{'waypoint': 1},waypoint
22543,23.252582165277285,113.09699535107322,waypoint,1,1,{'waypoint': 1},turn_point
22544,23.25273515285394,113.09734981120272,waypoint,1,1,{'waypoint': 1},turn_point
22545,23.252584156913258,113.10308280679435,waypoint,1,1,{'waypoint': 1},waypoint
22546,23.25257494587784,113.12080491226753,waypoint,1,1,{'waypoint': 1},turn_point
22547,23.25338908031877,111.57256003364489,waypoint,1,1,{'waypoint': 1},waypoint
22548,23.253212759087184,111.57348688587287,waypoint,1,1,{'waypoint': 1},turn_point
22549,23.25316953464909,111.57457311438985,waypoint,1,1,{'waypoint': 1},turn_point
22550,23.253521539598943,111.57328301321823,waypoint,1,1,{'waypoint': 1},turn_point
22551,23.253903796143568,111.57504228819798,waypoint,1,1,{'waypoint': 1},turn_point
22552,23.25397199250909,112.82357322182352,waypoint,1,1,{'waypoint': 1},turn_point
22553,23.253795879405317,112.82448731189763,waypoint,1,1,{'waypoint': 1},waypoint
22554,23.253664131354753,113.10358392977167,waypoint,1,1,{'waypoint': 1},waypoint
22555,23.253837726443678,113.12487674490065,waypoint,1,1,{'waypoint': 1},turn_point
22556,23.253541708749378,113.15932268049798,waypoint,1,1,{'waypoint': 1},merge_point
22557,23.253655226224325,113.17614635476552,waypoint,1,1,{'waypoint': 1},turn_point
22558,23.254093449986804,111.5731827932415,waypoint,1,1,{'waypoint': 1},turn_point
22559,23.254419658635694,113.12656789901882,waypoint,1,1,{'waypoint': 1},turn_point
22560,23.254424507939433,113.1275787197302,waypoint,1,1,{'waypoint': 1},merge_point
22561,23.254114352538174,113.15944178713798,waypoint,1,1,{'waypoint': 1},turn_point
22562,23.25444567164174,113.17074215718094,waypoint,1,1,{'waypoint': 1},waypoint
22563,23.254816209958946,111.57328769888497,waypoint,1,1,{'waypoint': 1},turn_point
22564,23.25459187881879,112.82480341666127,waypoint,1,1,{'waypoint': 1},turn_point
22565,23.25473083263639,112.82509703115659,waypoint,1,1,{'waypoint': 1},turn_point
22566,23.25453401096918,113.12326205868241,waypoint,1,1,{'waypoint': 1},waypoint
22567,23.254646215838598,113.15962393459927,waypoint,1,1,{'waypoint': 1},turn_point
22568,23.25490852899939,113.17642580325148,waypoint,1,1,{'waypoint': 1},turn_point
22569,23.25471793939145,116.92415232262503,waypoint,1,1,{'waypoint': 1},waypoint
22570,23.255444876747056,111.57294497801588,waypoint,1,1,{'waypoint': 1},waypoint
22571,23.255067185916836,111.57436966209303,waypoint,1,1,{'waypoint': 1},turn_point
22572,23.25524923689241,112.82466594688407,waypoint,1,1,{'waypoint': 1},turn_point
22573,23.255370534264436,113.12685186607555,waypoint,1,1,{'waypoint': 1},turn_point
22574,23.255033492468854,113.12700267437256,waypoint,1,1,{'waypoint': 1},turn_point
22575,23.255926620040384,111.57482683283979,waypoint,1,1,{'waypoint': 1},turn_point
22576,23.25584006242969,112.82502348713102,waypoint,1,1,{'waypoint': 1},turn_point
22577,23.255681567411713,113.126496803039,waypoint,1,1,{'waypoint': 1},turn_point
22578,23.25599477864688,113.12778638399755,waypoint,1,1,{'waypoint': 1},turn_point
22579,23.255906215023234,113.15859134366904,waypoint,1,1,{'waypoint': 1},turn_point
22580,23.255504069849593,113.1738280617371,waypoint,1,1,{'waypoint': 1},waypoint
22581,23.256066485038346,111.57172327129237,stop_point,1,1,{'stop_point': 1},stop_point
22582,23.256150524470705,111.57425899483417,waypoint,1,1,{'waypoint': 1},turn_point
22583,23.2564818584423,111.5745905941562,waypoint,1,1,{'waypoint': 1},turn_point
22584,23.256112729802098,111.62183871018566,waypoint,1,1,{'waypoint': 1},waypoint
22585,23.256085438152486,112.8299857984585,turn_point,1,1,{'turn_point': 1},turn_point
22586,23.25619922157987,112.83108818172184,waypoint,1,1,{'waypoint': 1},turn_point
22587,23.256219508375935,113.15801107276607,waypoint,1,1,{'waypoint': 1},turn_point
22588,23.256305283352766,113.1588848964627,waypoint,1,1,{'waypoint': 1},turn_point
22589,23.256044634292873,113.15910621303479,waypoint,1,1,{'waypoint': 1},turn_point
22590,23.256714816636233,111.57306371377202,waypoint,1,1,{'waypoint': 1},turn_point
22591,23.256947598504883,111.57443795751897,waypoint,1,1,{'waypoint': 1},turn_point
22592,23.256686901108097,112.82623853804888,waypoint,1,1,{'waypoint': 1},turn_point
22593,23.256934017414373,112.83090542270381,turn_point,1,1,{'turn_point': 1},turn_point
22594,23.257217913934966,111.57404290855992,waypoint,1,1,{'waypoint': 1},merge_point
22595,23.257125674695317,111.57471599086688,waypoint,1,1,{'waypoint': 1},turn_point
22596,23.257238770360757,113.15705109346115,stop_point,1,1,{'stop_point': 1},turn_point
22597,23.257618250356742,113.1282526112954,waypoint,1,1,{'waypoint': 1},merge_point
22598,23.257700922770816,113.15722223567579,waypoint,1,1,{'waypoint': 1},turn_point
22599,23.257820587582334,113.17495309331053,waypoint,1,1,{'waypoint': 1},turn_point
22600,23.258455299727018,112.82721377905717,turn_point,1,1,{'turn_point': 1},waypoint
22601,23.25810401974645,113.15605917530698,stop_point,1,1,{'stop_point': 1},turn_point
22602,23.2583441785851,113.15680492007122,waypoint,1,1,{'waypoint': 1},turn_point
22603,23.258097429668943,113.15700719523593,waypoint,1,1,{'waypoint': 1},turn_point
22604,23.25858790512654,112.83011145498789,waypoint,1,1,{'waypoint': 1},turn_point
22605,23.258761776034248,112.83134264041146,waypoint,1,1,{'waypoint': 1},turn_point
22606,23.259373393798334,111.57632526705042,waypoint,1,1,{'waypoint': 1},turn_point
22607,23.259437726379275,113.12423508021925,waypoint,1,1,{'waypoint': 1},waypoint
22608,23.259344476452753,113.15571744119656,waypoint,1,1,{'waypoint': 1},turn_point
22609,23.259057322180766,113.15663149276865,waypoint,1,1,{'waypoint': 1},turn_point
22610,23.2599325748141,112.83355239572312,waypoint,1,1,{'waypoint': 1},waypoint
22611,23.259766075603615,112.83400946750882,waypoint,1,1,{'waypoint': 1},waypoint
22612,23.25984296823404,113.15476844454591,waypoint,1,1,{'waypoint': 1},merge_point
22613,23.25964846703946,113.18838442081261,waypoint,1,1,{'waypoint': 1},waypoint
22614,23.260186362687044,113.15430218240053,turn_point,1,1,{'turn_point': 1},turn_point
22615,23.260127727476043,113.15509343019244,waypoint,1,1,{'waypoint': 1},merge_point
22616,23.260662238468967,111.57347187559806,waypoint,1,1,{'waypoint': 1},turn_point
22617,23.26077339246486,111.57393175191027,waypoint,1,1,{'waypoint': 1},turn_point
22618,23.260844699256012,112.83203764057983,waypoint,1,1,{'waypoint': 1},turn_point
22619,23.260837513457748,113.17523357328464,waypoint,1,1,{'waypoint': 1},turn_point
22620,23.26130257743528,111.57341549651252,waypoint,1,1,{'waypoint': 1},turn_point
22621,23.26119641744155,111.57377926966072,waypoint,1,1,{'waypoint': 1},turn_point
22622,23.26131575382614,112.8338124289274,waypoint,1,1,{'waypoint': 1},turn_point
22623,23.261338868911995,112.8355815880499,waypoint,1,1,{'waypoint': 1},waypoint
22624,23.261016262004972,113.13041412402336,waypoint,1,1,{'waypoint': 1},turn_point
22625,23.261495133105928,113.13324112065506,waypoint,1,1,{'waypoint': 1},turn_point
22626,23.261119231086912,113.1513106377667,stop_point,1,1,{'stop_point': 1},bifurcation_point
22627,23.261279482262132,113.15201484092321,turn_point,1,1,{'turn_point': 1},merge_point
22628,23.261300831464297,116.91681659925652,waypoint,1,1,{'waypoint': 1},waypoint
22629,23.261585208133077,111.57258041089717,waypoint,1,1,{'waypoint': 1},waypoint
22630,23.261654616932766,113.13224003027523,waypoint,1,1,{'waypoint': 1},turn_point
22631,23.261740741921052,113.13362052335248,waypoint,1,1,{'waypoint': 1},turn_point
22632,23.26240430708107,112.83577923847056,waypoint,1,1,{'waypoint': 1},turn_point
22633,23.262066480981815,113.15096290488842,waypoint,1,1,{'waypoint': 1},turn_point
22634,23.262994845907613,111.57318521205639,waypoint,1,1,{'waypoint': 1},turn_point
22635,23.262995791152992,112.83602155369886,waypoint,1,1,{'waypoint': 1},turn_point
22636,23.2629087033186,113.1316954334354,waypoint,1,1,{'waypoint': 1},merge_point
22637,23.262767753266232,113.1320745291199,waypoint,1,1,{'waypoint': 1},merge_point
22638,23.262687240958112,113.1327025989898,waypoint,1,1,{'waypoint': 1},merge_point
22639,23.262574813044623,113.14941170693076,waypoint,1,1,{'waypoint': 1},turn_point
22640,23.263461314174904,111.57415473957158,waypoint,1,1,{'waypoint': 1},turn_point
22641,23.26312020575668,112.83391656367587,waypoint,1,1,{'waypoint': 1},turn_point
22642,23.26308602310381,112.83672590468048,waypoint,1,1,{'waypoint': 1},turn_point
22643,23.263038462952473,113.13237737094678,waypoint,1,1,{'waypoint': 1},merge_point
22644,23.263135607679196,113.13556113173836,waypoint,1,1,{'waypoint': 1},turn_point
22645,23.263465002669953,113.14897562031281,waypoint,1,1,{'waypoint': 1},turn_point
22646,23.263605291173928,111.57454128436734,waypoint,1,1,{'waypoint': 1},turn_point
22647,23.26388637316458,112.83817818071688,waypoint,1,1,{'waypoint': 1},turn_point
22648,23.263752452906154,113.13402392714853,waypoint,1,1,{'waypoint': 1},turn_point
22649,23.263849679448676,113.13548682076328,waypoint,1,1,{'waypoint': 1},turn_point
22650,23.263703272030703,113.14861396493663,waypoint,1,1,{'waypoint': 1},merge_point
22651,23.264465049307937,111.57273396945266,waypoint,1,1,{'waypoint': 1},turn_point
22652,23.2643709440538,112.83261067108891,waypoint,1,1,{'waypoint': 1},waypoint
22653,23.264102050558414,112.83793224253455,waypoint,1,1,{'waypoint': 1},turn_point
